category_alias,category_title,yelp_id,yelp_name,yelp_rating,yelp_coordinates.latitude,yelp_coordinates.longitude,yelp_location.address1,yelp_location.city,yelp_distance,bike_lat,bike_lon,bike_id,free_bikes
sandwiches,Sandwiches,3iUvNCibzS22lKUsGcalWA,Bread Meats Bread,4.2,55.8615643555828,-4.25636139361086,104 St Vincent Street,Glasgow,525.4038914890225,55.856859,-4.255593,85c3b5be1873561dc445f46324d143b7,2
tradamerican,American,3iUvNCibzS22lKUsGcalWA,Bread Meats Bread,4.2,55.8615643555828,-4.25636139361086,104 St Vincent Street,Glasgow,525.4038914890225,55.856859,-4.255593,85c3b5be1873561dc445f46324d143b7,2
newamerican,New American,zsIOn29Q9A3DR_8iVpg5BA,The Anchor Line,4.2,55.8609807,-4.2523803,12-16 Saint Vincent Street,Glasgow,500.24661028290495,55.856859,-4.255593,85c3b5be1873561dc445f46324d143b7,2
scottish,Scottish,zsIOn29Q9A3DR_8iVpg5BA,The Anchor Line,4.2,55.8609807,-4.2523803,12-16 Saint Vincent Street,Glasgow,500.24661028290495,55.856859,-4.255593,85c3b5be1873561dc445f46324d143b7,2
steak,Steakhouses,zsIOn29Q9A3DR_8iVpg5BA,The Anchor Line,4.2,55.8609807,-4.2523803,12-16 Saint Vincent Street,Glasgow,500.24661028290495,55.856859,-4.255593,85c3b5be1873561dc445f46324d143b7,2
pubs,Pubs,gqTgPhvR9svReFKQnok93g,Bier Halle,3.6,55.8603166432842,-4.25474618348134,7-9 Gordon Street,Glasgow,388.0869718858991,55.856859,-4.255593,85c3b5be1873561dc445f46324d143b7,2
gastropubs,Gastropubs,gqTgPhvR9svReFKQnok93g,Bier Halle,3.6,55.8603166432842,-4.25474618348134,7-9 Gordon Street,Glasgow,388.0869718858991,55.856859,-4.255593,85c3b5be1873561dc445f46324d143b7,2
pizza,Pizza,gqTgPhvR9svReFKQnok93g,Bier Halle,3.6,55.8603166432842,-4.25474618348134,7-9 Gordon Street,Glasgow,388.0869718858991,55.856859,-4.255593,85c3b5be1873561dc445f46324d143b7,2
dimsum,Dim Sum,MeTwWsVkZBl4gFSBQKM0lg,Opium,4.6,55.8631744,-4.2579875,191 Hope Street,Glasgow,725.6973197490927,55.856859,-4.255593,85c3b5be1873561dc445f46324d143b7,2
asianfusion,Asian Fusion,MeTwWsVkZBl4gFSBQKM0lg,Opium,4.6,55.8631744,-4.2579875,191 Hope Street,Glasgow,725.6973197490927,55.856859,-4.255593,85c3b5be1873561dc445f46324d143b7,2
seafood,Seafood,1kVFS_JFcNKO2-twa2lOnQ,Two Fat Ladies at The Buttery,4.6,55.860914669507,-4.2718404034817,652-654 Argyle Street,Glasgow,456.1632317607487,55.86077,-4.264535,8af6d6e52a43dc3df9086e10ab9da2a1,3
bars,Bars,GTT-5qfEfyHWpCvUoj4MJw,Stereo,4.3,55.8611071817399,-4.25799909979105,20 Renfield Lane,Glasgow,409.57879285419693,55.86077,-4.264535,8af6d6e52a43dc3df9086e10ab9da2a1,3
musicvenues,Music Venues,GTT-5qfEfyHWpCvUoj4MJw,Stereo,4.3,55.8611071817399,-4.25799909979105,20 Renfield Lane,Glasgow,409.57879285419693,55.86077,-4.264535,8af6d6e52a43dc3df9086e10ab9da2a1,3
cafes,Cafes,GTT-5qfEfyHWpCvUoj4MJw,Stereo,4.3,55.8611071817399,-4.25799909979105,20 Renfield Lane,Glasgow,409.57879285419693,55.86077,-4.264535,8af6d6e52a43dc3df9086e10ab9da2a1,3
scottish,Scottish,pnSROB18JmOIOi3Nmaih5w,The Butterfly and the Pig,4.6,55.8641959729238,-4.26093339920044,153 Bath Street,Glasgow,442.30294433702164,55.86077,-4.264535,8af6d6e52a43dc3df9086e10ab9da2a1,3
pubs,Pubs,pnSROB18JmOIOi3Nmaih5w,The Butterfly and the Pig,4.6,55.8641959729238,-4.26093339920044,153 Bath Street,Glasgow,442.30294433702164,55.86077,-4.264535,8af6d6e52a43dc3df9086e10ab9da2a1,3
